anchor_model,outlier_model,overlap,upper_fence,Q1,Q3
Qwen/Qwen2-7B-Instruct,Gensyn/Qwen2.5-7B-Instruct,0.1178,0.0508,0.0015,0.0212
Qwen/Qwen2-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,0.1178,0.0508,0.0015,0.0212
Qwen/Qwen2-7B-Instruct,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,0.0991,0.0508,0.0015,0.0212
Qwen/Qwen2-7B-Instruct,cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,0.091,0.0508,0.0015,0.0212
Qwen/Qwen2-7B-Instruct,Qwen/Qwen2.5-7B,0.0829,0.0508,0.0015,0.0212
Qwen/Qwen2-7B-Instruct,Qwen/Qwen2.5-0.5B-Instruct,0.0689,0.0508,0.0015,0.0212
Qwen/Qwen2-7B-Instruct,unsloth/Qwen2.5-0.5B-Instruct,0.0689,0.0508,0.0015,0.0212
Qwen/Qwen2-7B-Instruct,unsloth/Qwen2.5-0.5B-Instruct-bnb-4bit,0.0685,0.0508,0.0015,0.0212
Qwen/Qwen2-7B-Instruct,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,0.0629,0.0508,0.0015,0.0212
Qwen/Qwen2-7B-Instruct,nvidia/OpenCodeReasoning-Nemotron-7B,0.0613,0.0508,0.0015,0.0212
Qwen/Qwen2-7B-Instruct,Qwen/Qwen2.5-0.5B,0.0602,0.0508,0.0015,0.0212
Qwen/Qwen2-7B-Instruct,allura-org/Koto-Small-7B-PT,0.0583,0.0508,0.0015,0.0212
Qwen/Qwen2-7B-Instruct,Qwen/Qwen1.5-4B-Chat,0.0524,0.0508,0.0015,0.0212
Qwen/Qwen2-7B-Instruct,Qwen/Qwen2.5-Coder-7B-Instruct,0.0523,0.0508,0.0015,0.0212
Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-0.5B-Instruct,0.3734,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,unsloth/Qwen2.5-0.5B-Instruct,0.3734,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,unsloth/Qwen2.5-0.5B-Instruct-bnb-4bit,0.3574,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-Coder-0.5B,0.1551,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,0.1547,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,0.1501,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,unsloth/Qwen2.5-1.5B,0.1501,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-7B,0.1496,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,unsloth/Qwen2.5-1.5B-unsloth-bnb-4bit,0.1463,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Gensyn/Qwen2.5-1.5B-Instruct,0.1306,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B-Instruct,0.1306,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,unsloth/Qwen2.5-1.5B-Instruct,0.1306,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,unsloth/Qwen2.5-1.5B-Instruct-unsloth-bnb-4bit,0.1208,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,0.1183,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,unsloth/Qwen2.5-1.5B-Instruct-bnb-4bit,0.1107,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-Coder-7B,0.1036,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B-Instruct,0.1021,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen3-4B-Instruct-2507,0.0968,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,beyoru/Luna,0.0962,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen3-0.6B-Base,0.0933,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-7B-Instruct-1M,0.0891,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Tesslate/WEBGEN-4B-Preview,0.087,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-Coder-1.5B,0.0864,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,arcee-ai/Meraj-Mini,0.084,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen2-7B,0.0808,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,DavidAU/Qwen3-Horror-Instruct-Uncensored-262K-ctx-4B,0.0799,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen2-0.5B,0.0762,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,XiaomiMiMo/MiMo-7B-Base,0.0733,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,0.0732,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen3-1.7B-Base,0.0716,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,dnotitia/Smoothie-Qwen3-1.7B,0.071,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,janhq/Jan-v1-4B,0.0703,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,nvidia/OpenCodeReasoning-Nemotron-7B,0.0688,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen3-4B-Thinking-2507,0.0686,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen3-4B-Thinking-2507-FP8,0.0678,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,huihui-ai/Huihui-Jan-v1-4B-abliterated,0.0646,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,abocide/Qwen2.5-7B-Instruct-R1-forfinance,0.0643,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,allura-org/Koto-Small-7B-PT,0.0641,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Gensyn/Qwen2.5-7B-Instruct,0.0616,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-7B-Instruct,0.0616,0.0603,0.0018,0.0252
Qwen/Qwen2.5-0.5B-Instruct,unsloth/Qwen2.5-0.5B-Instruct,1.0,0.0649,0.0032,0.0279
Qwen/Qwen2.5-0.5B-Instruct,unsloth/Qwen2.5-0.5B-Instruct-bnb-4bit,0.5807,0.0649,0.0032,0.0279
Qwen/Qwen2.5-0.5B-Instruct,Qwen/Qwen2.5-0.5B,0.3536,0.0649,0.0032,0.0279
Qwen/Qwen2.5-0.5B-Instruct,Qwen/Qwen2-0.5B,0.0804,0.0649,0.0032,0.0279
Qwen/Qwen2.5-0.5B-Instruct,Qwen/Qwen2-0.5B-Instruct,0.0792,0.0649,0.0032,0.0279
Qwen/Qwen2.5-0.5B-Instruct,Qwen/Qwen2-7B-Instruct,0.0782,0.0649,0.0032,0.0279
Qwen/Qwen2.5-0.5B-Instruct,Qwen/Qwen2-7B,0.0755,0.0649,0.0032,0.0279
Qwen/Qwen2.5-0.5B-Instruct,Qwen/Qwen2.5-7B-Instruct-1M,0.0691,0.0649,0.0032,0.0279
Qwen/Qwen2.5-0.5B-Instruct,Jurema-br/Jurema-7B,0.0688,0.0649,0.0032,0.0279
Qwen/Qwen2.5-1.5B,unsloth/Qwen2.5-1.5B,1.0,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,unsloth/Qwen2.5-1.5B-unsloth-bnb-4bit,0.8113,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Gensyn/Qwen2.5-1.5B-Instruct,0.5033,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-1.5B-Instruct,0.5033,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,unsloth/Qwen2.5-1.5B-Instruct,0.5033,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,unsloth/Qwen2.5-1.5B-Instruct-unsloth-bnb-4bit,0.4524,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,unsloth/Qwen2.5-1.5B-Instruct-bnb-4bit,0.4411,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B,0.3854,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Qwen/Qwen3-1.7B-Base,0.1963,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,nvidia/OpenReasoning-Nemotron-1.5B,0.1727,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-Coder-1.5B,0.1716,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-7B,0.1477,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-3B-Instruct,0.117,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-Coder-0.5B,0.1045,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Qwen/Qwen3-4B-Instruct-2507,0.1023,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-Coder-7B,0.0989,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,beyoru/Luna,0.098,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,SakanaAI/TinySwallow-1.5B,0.0874,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B,0.0802,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Tesslate/WEBGEN-4B-Preview,0.0775,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,PowerInfer/SmallThinker-3B-Preview,0.0761,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,DavidAU/Qwen3-Horror-Instruct-Uncensored-262K-ctx-4B,0.074,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,XiaomiMiMo/MiMo-7B-Base,0.0679,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,janhq/Jan-v1-4B,0.0663,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Qwen/Qwen3-4B-Thinking-2507-FP8,0.0652,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,0.0652,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Qwen/Qwen3-4B-Thinking-2507,0.0646,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B,Qwen/Qwen3-0.6B-Base,0.0643,0.0607,0.0021,0.0256
Qwen/Qwen2.5-1.5B-Instruct,Gensyn/Qwen2.5-1.5B-Instruct,1.0,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,unsloth/Qwen2.5-1.5B-Instruct,1.0,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,unsloth/Qwen2.5-1.5B-Instruct-unsloth-bnb-4bit,0.8146,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,unsloth/Qwen2.5-1.5B-Instruct-bnb-4bit,0.7719,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B,0.5883,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,unsloth/Qwen2.5-1.5B,0.5883,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,unsloth/Qwen2.5-1.5B-unsloth-bnb-4bit,0.5608,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-3B,0.3488,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-3B-Instruct,0.1941,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-7B,0.1842,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-Coder-0.5B,0.1657,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen3-4B-Instruct-2507,0.154,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-Coder-1.5B,0.1523,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen3-1.7B-Base,0.1517,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-Coder-7B,0.1512,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,nvidia/OpenReasoning-Nemotron-1.5B,0.1489,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-0.5B,0.1459,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,beyoru/Luna,0.1459,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,DavidAU/Qwen3-Horror-Instruct-Uncensored-262K-ctx-4B,0.1344,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Tesslate/WEBGEN-4B-Preview,0.1323,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,0.1271,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,PowerInfer/SmallThinker-3B-Preview,0.1215,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,janhq/Jan-v1-4B,0.1064,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen3-4B-Thinking-2507,0.1061,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen3-4B-Thinking-2507-FP8,0.1061,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,arcee-ai/Meraj-Mini,0.0939,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,dnotitia/Smoothie-Qwen3-1.7B,0.0888,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,huihui-ai/Huihui-Jan-v1-4B-abliterated,0.0847,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-7B-Instruct-1M,0.0783,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen3-0.6B-Base,0.0768,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,fluently/FluentlyQwen3-1.7B,0.0763,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,janhq/Jan-v1-edge,0.0745,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen3-1.7B,0.072,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,0.0716,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2-7B,0.0709,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Jurema-br/Jurema-7B,0.0689,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-Coder-1.5B-Instruct,0.0672,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Gensyn/Qwen2.5-7B-Instruct,0.0669,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-7B-Instruct,0.0669,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,abocide/Qwen2.5-7B-Instruct-R1-forfinance,0.0633,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,unsloth/Qwen2.5-0.5B-Instruct-bnb-4bit,0.063,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,DeepHat/DeepHat-V1-7B,0.0625,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,nvidia/OpenCodeReasoning-Nemotron-7B,0.0625,0.0604,0.0016,0.0251
Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen3-0.6B,0.0622,0.0604,0.0016,0.0251
Qwen/Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,0.3231,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,unsloth/Qwen2.5-1.5B-unsloth-bnb-4bit,0.284,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,Qwen/Qwen2.5-1.5B,0.2773,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,unsloth/Qwen2.5-1.5B,0.2773,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,PowerInfer/SmallThinker-3B-Preview,0.1677,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,Qwen/Qwen3-1.7B-Base,0.1443,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,Qwen/Qwen2.5-Coder-0.5B,0.1431,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,Qwen/Qwen3-4B-Instruct-2507,0.1277,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,Qwen/Qwen2.5-Coder-1.5B,0.1221,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,beyoru/Luna,0.1204,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,Gensyn/Qwen2.5-1.5B-Instruct,0.1142,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,Qwen/Qwen2.5-1.5B-Instruct,0.1142,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,unsloth/Qwen2.5-1.5B-Instruct,0.1142,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,unsloth/Qwen2.5-1.5B-Instruct-unsloth-bnb-4bit,0.1119,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,Qwen/Qwen2.5-7B,0.1081,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,Qwen/Qwen2.5-0.5B,0.1069,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,Tesslate/WEBGEN-4B-Preview,0.0998,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,janhq/Jan-v1-4B,0.0988,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,unsloth/Qwen2.5-1.5B-Instruct-bnb-4bit,0.0965,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,Qwen/Qwen3-4B-Thinking-2507,0.0943,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,DavidAU/Qwen3-Horror-Instruct-Uncensored-262K-ctx-4B,0.0922,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,Qwen/Qwen3-4B-Thinking-2507-FP8,0.0906,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,Qwen/Qwen2.5-Coder-7B,0.0849,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,huihui-ai/Huihui-Jan-v1-4B-abliterated,0.0801,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,allura-org/Koto-Small-7B-PT,0.0768,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,0.0758,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B,XiaomiMiMo/MiMo-7B-Base,0.0751,0.0706,0.0022,0.0296
Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B,0.4254,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,PowerInfer/SmallThinker-3B-Preview,0.2944,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-1.5B,0.2279,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,unsloth/Qwen2.5-1.5B,0.2279,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,unsloth/Qwen2.5-1.5B-unsloth-bnb-4bit,0.2215,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,Gensyn/Qwen2.5-1.5B-Instruct,0.2135,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,0.2135,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,unsloth/Qwen2.5-1.5B-Instruct,0.2135,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,unsloth/Qwen2.5-1.5B-Instruct-unsloth-bnb-4bit,0.2024,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,unsloth/Qwen2.5-1.5B-Instruct-bnb-4bit,0.1952,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-Coder-0.5B,0.1434,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-0.5B,0.1322,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-7B,0.1258,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,DavidAU/Qwen3-Horror-Instruct-Uncensored-262K-ctx-4B,0.1206,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,Tesslate/WEBGEN-4B-Preview,0.1206,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3-4B-Instruct-2507,0.1204,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-Coder-7B,0.1179,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-Coder-1.5B,0.1139,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,beyoru/Luna,0.1125,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,janhq/Jan-v1-4B,0.1071,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3-4B-Thinking-2507,0.1062,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3-4B-Thinking-2507-FP8,0.1051,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-0.5B-Instruct,0.1046,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,unsloth/Qwen2.5-0.5B-Instruct,0.1046,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,unsloth/Qwen2.5-0.5B-Instruct-bnb-4bit,0.1039,0.0933,0.0014,0.0382
Qwen/Qwen2.5-3B-Instruct,huihui-ai/Huihui-Jan-v1-4B-abliterated,0.1025,0.0933,0.0014,0.0382
Qwen/Qwen2.5-7B,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,0.576,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,arcee-ai/Meraj-Mini,0.4636,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,abocide/Qwen2.5-7B-Instruct-R1-forfinance,0.3512,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Jurema-br/Jurema-7B,0.3366,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B-Instruct-1M,0.3345,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Gensyn/Qwen2.5-7B-Instruct,0.3161,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B-Instruct,0.3161,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,0.26,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,nvidia/OpenCodeReasoning-Nemotron-7B,0.1984,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,0.1557,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-3B,0.1283,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,unsloth/Qwen2.5-1.5B-unsloth-bnb-4bit,0.1093,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-Coder-7B,0.106,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-1.5B,0.1056,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,unsloth/Qwen2.5-1.5B,0.1056,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-Coder-0.5B,0.1053,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-Coder-1.5B,0.0937,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen2-7B,0.0872,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen3-4B-Instruct-2507,0.0826,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-0.5B,0.0793,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,beyoru/Luna,0.079,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,XiaomiMiMo/MiMo-7B-Base,0.071,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Tesslate/WEBGEN-4B-Preview,0.07,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,DavidAU/Qwen3-Horror-Instruct-Uncensored-262K-ctx-4B,0.0621,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen3-1.7B-Base,0.0591,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen2-7B-Instruct,0.0588,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,allura-org/Koto-Small-7B-PT,0.0573,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-3B-Instruct,0.0558,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-Coder-7B-Instruct,0.0544,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,DeepHat/DeepHat-V1-7B,0.0528,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,janhq/Jan-v1-4B,0.0526,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen3-4B-Thinking-2507,0.0525,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Gensyn/Qwen2.5-1.5B-Instruct,0.0521,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-1.5B-Instruct,0.0521,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,unsloth/Qwen2.5-1.5B-Instruct,0.0521,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,Qwen/Qwen3-4B-Thinking-2507-FP8,0.0518,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,unsloth/Qwen2.5-1.5B-Instruct-unsloth-bnb-4bit,0.0502,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,unsloth/Qwen2.5-1.5B-Instruct-bnb-4bit,0.0501,0.046,0.002,0.0196
Qwen/Qwen2.5-7B,huihui-ai/Huihui-Jan-v1-4B-abliterated,0.0462,0.046,0.002,0.0196
Qwen/Qwen2.5-7B-Instruct,Gensyn/Qwen2.5-7B-Instruct,1.0,0.0622,0.0019,0.026
Qwen/Qwen2.5-7B-Instruct,abocide/Qwen2.5-7B-Instruct-R1-forfinance,0.8137,0.0622,0.0019,0.026
