model1,model2,graph_distance
HuggingFaceH4/zephyr-7b-beta,allenai/llama-3.1-tulu-2-8b,
HuggingFaceH4/zephyr-7b-beta,allura-org/Koto-Small-7B-PT,
HuggingFaceH4/zephyr-7b-beta,arcee-ai/Llama-3.1-SuperNova-Lite,
HuggingFaceH4/zephyr-7b-beta,arcee-ai/Meraj-Mini,
HuggingFaceH4/zephyr-7b-beta,argilla/distilabeled-Marcoro14-7B-slerp,
HuggingFaceH4/zephyr-7b-beta,askfjhaskjgh/UbermenschetienASI,
HuggingFaceH4/zephyr-7b-beta,augmxnt/shisa-base-7b-v1,
HuggingFaceH4/zephyr-7b-beta,bardsai/jaskier-7b-dpo-v5.6,
HuggingFaceH4/zephyr-7b-beta,berkeley-nest/Starling-LM-7B-alpha,
HuggingFaceH4/zephyr-7b-beta,beruniy/Llama-3.2-3B-Instruct-Uz,
HuggingFaceH4/zephyr-7b-beta,beyoru/Luna,
HuggingFaceH4/zephyr-7b-beta,bigcode/starcoder2-3b,
HuggingFaceH4/zephyr-7b-beta,bigscience/bloom-560m,
HuggingFaceH4/zephyr-7b-beta,bigscience/bloomz-1b1,
HuggingFaceH4/zephyr-7b-beta,bigscience/bloomz-1b7,
HuggingFaceH4/zephyr-7b-beta,bigscience/bloomz-560m,
HuggingFaceH4/zephyr-7b-beta,bxod/Llama-3.2-1B-Instruct-uz,
HuggingFaceH4/zephyr-7b-beta,chatitcloud/UZI1,
HuggingFaceH4/zephyr-7b-beta,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,
HuggingFaceH4/zephyr-7b-beta,continuedev/instinct,
HuggingFaceH4/zephyr-7b-beta,cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,
HuggingFaceH4/zephyr-7b-beta,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,
HuggingFaceH4/zephyr-7b-beta,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,
HuggingFaceH4/zephyr-7b-beta,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,
HuggingFaceH4/zephyr-7b-beta,deepseek-ai/deepseek-coder-1.3b-base,
HuggingFaceH4/zephyr-7b-beta,dicta-il/dictalm2.0,
HuggingFaceH4/zephyr-7b-beta,dnotitia/Smoothie-Qwen3-1.7B,
HuggingFaceH4/zephyr-7b-beta,dphn/Dolphin3.0-Llama3.1-8B,
HuggingFaceH4/zephyr-7b-beta,elyza/Llama-3-ELYZA-JP-8B,
HuggingFaceH4/zephyr-7b-beta,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,
HuggingFaceH4/zephyr-7b-beta,fblgit/UNA-TheBeagle-7b-v1,
HuggingFaceH4/zephyr-7b-beta,flemmingmiguel/MBX-7B-v3,
HuggingFaceH4/zephyr-7b-beta,fluently/FluentlyQwen3-1.7B,
HuggingFaceH4/zephyr-7b-beta,google/gemma-2-2b-it,
HuggingFaceH4/zephyr-7b-beta,google/gemma-2-2b-jpn-it,
HuggingFaceH4/zephyr-7b-beta,google/gemma-2b-it,
HuggingFaceH4/zephyr-7b-beta,google/gemma-3-1b-it,
HuggingFaceH4/zephyr-7b-beta,google/gemma-3-1b-pt,
HuggingFaceH4/zephyr-7b-beta,google/gemma-3-270m,
HuggingFaceH4/zephyr-7b-beta,google/gemma-3-4b-it,
HuggingFaceH4/zephyr-7b-beta,google/gemma-3-4b-pt,
HuggingFaceH4/zephyr-7b-beta,gradientai/Llama-3-8B-Instruct-262k,
HuggingFaceH4/zephyr-7b-beta,huihui-ai/Huihui-Jan-v1-4B-abliterated,
HuggingFaceH4/zephyr-7b-beta,inference-net/Schematron-3B,
HuggingFaceH4/zephyr-7b-beta,janhq/Jan-v1-4B,
HuggingFaceH4/zephyr-7b-beta,janhq/Jan-v1-edge,
HuggingFaceH4/zephyr-7b-beta,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,
HuggingFaceH4/zephyr-7b-beta,kevin009/llamaRAGdrama,
HuggingFaceH4/zephyr-7b-beta,lmsys/vicuna-7b-v1.1,
HuggingFaceH4/zephyr-7b-beta,lmsys/vicuna-7b-v1.5,
HuggingFaceH4/zephyr-7b-beta,lmsys/vicuna-7b-v1.5-16k,
HuggingFaceH4/zephyr-7b-beta,meta-llama/Llama-3.1-8B-Instruct,
HuggingFaceH4/zephyr-7b-beta,meta-llama/Llama-3.2-1B-Instruct,
HuggingFaceH4/zephyr-7b-beta,meta-llama/Llama-3.2-3B-Instruct,
HuggingFaceH4/zephyr-7b-beta,meta-llama/Llama-Guard-3-8B,
HuggingFaceH4/zephyr-7b-beta,meta-llama/Llama-3.1-8B,
HuggingFaceH4/zephyr-7b-beta,microsoft/UserLM-8b,
HuggingFaceH4/zephyr-7b-beta,mistralai/Mistral-7B-Instruct-v0.1,2.0
HuggingFaceH4/zephyr-7b-beta,mistralai/Mistral-7B-v0.1,1.0
HuggingFaceH4/zephyr-7b-beta,mlabonne/Beagle14-7B,
HuggingFaceH4/zephyr-7b-beta,mlabonne/Marcoro14-7B-slerp,
HuggingFaceH4/zephyr-7b-beta,mlabonne/NeuralBeagle14-7B,
HuggingFaceH4/zephyr-7b-beta,mlabonne/OmniBeagle-7B,
HuggingFaceH4/zephyr-7b-beta,nvidia/Llama-3.1-8B-Instruct-FP8,
HuggingFaceH4/zephyr-7b-beta,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,
HuggingFaceH4/zephyr-7b-beta,nvidia/OpenCodeReasoning-Nemotron-7B,
HuggingFaceH4/zephyr-7b-beta,nvidia/OpenMath-Nemotron-1.5B,
HuggingFaceH4/zephyr-7b-beta,nvidia/OpenMath2-Llama3.1-8B,
HuggingFaceH4/zephyr-7b-beta,nvidia/OpenReasoning-Nemotron-1.5B,
HuggingFaceH4/zephyr-7b-beta,shadowml/BeagSake-7B,
HuggingFaceH4/zephyr-7b-beta,shadowml/BeagleSempra-7B,
HuggingFaceH4/zephyr-7b-beta,shadowml/WestBeagle-7B,
HuggingFaceH4/zephyr-7b-beta,swiss-ai/Apertus-8B-2509,
HuggingFaceH4/zephyr-7b-beta,unsloth/Llama-3.1-8B,
HuggingFaceH4/zephyr-7b-beta,unsloth/Llama-3.2-1B-Instruct,
HuggingFaceH4/zephyr-7b-beta,unsloth/Llama-3.2-3B-Instruct,
HuggingFaceH4/zephyr-7b-beta,unsloth/Meta-Llama-3.1-8B-Instruct,
HuggingFaceH4/zephyr-7b-beta,unsloth/Qwen2.5-0.5B-Instruct,
HuggingFaceH4/zephyr-7b-beta,unsloth/Qwen2.5-1.5B,
HuggingFaceH4/zephyr-7b-beta,unsloth/Qwen2.5-1.5B-Instruct,
HuggingFaceH4/zephyr-7b-beta,unsloth/Qwen2.5-Math-1.5B,
HuggingFaceTB/SmolLM-135M,HuggingFaceTB/SmolLM2-135M,10.0
HuggingFaceTB/SmolLM-135M,HuggingFaceTB/SmolLM3-3B,11.0
HuggingFaceTB/SmolLM-135M,HuggingFaceTB/SmolLM3-3B-Base,10.0
HuggingFaceTB/SmolLM-135M,INSAIT-Institute/BgGPT-Gemma-2-2.6B-IT-v1.0,
HuggingFaceTB/SmolLM-135M,Intel/neural-chat-7b-v3-1,
HuggingFaceTB/SmolLM-135M,Intel/neural-chat-7b-v3-3,
HuggingFaceTB/SmolLM-135M,Jurema-br/Jurema-7B,
HuggingFaceTB/SmolLM-135M,KoboldAI/GPT-Neo-2.7B-Horni-LN,
HuggingFaceTB/SmolLM-135M,LGAI-EXAONE/EXAONE-4.0-1.2B,
HuggingFaceTB/SmolLM-135M,LiquidAI/LFM2-1.2B,
HuggingFaceTB/SmolLM-135M,LiquidAI/LFM2-350M,
HuggingFaceTB/SmolLM-135M,Menlo/ReZero-v0.1-llama-3.2-3b-it-grpo-250404,
HuggingFaceTB/SmolLM-135M,Nexusflow/Starling-LM-7B-beta,
HuggingFaceTB/SmolLM-135M,NinedayWang/PolyCoder-2.7B,
HuggingFaceTB/SmolLM-135M,NousResearch/Hermes-3-Llama-3.1-8B,
HuggingFaceTB/SmolLM-135M,PharMolix/BioMedGPT-LM-7B,
HuggingFaceTB/SmolLM-135M,PowerInfer/SmallThinker-3B-Preview,
HuggingFaceTB/SmolLM-135M,PygmalionAI/pygmalion-2.7b,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen1.5-0.5B-Chat,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen1.5-4B-Chat,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2-0.5B,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2-0.5B-Instruct,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2-7B,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2-7B-Instruct,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-0.5B,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-0.5B-Instruct,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-1.5B,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-1.5B-Instruct,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-3B,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-3B-Instruct,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-7B,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-7B-Instruct,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-7B-Instruct-1M,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-Coder-0.5B-Instruct,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-Coder-1.5B,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-Coder-1.5B-Instruct,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-Coder-7B,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-Coder-7B-Instruct,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-Math-1.5B,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-Math-1.5B-Instruct,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-Math-7B,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen2.5-Math-7B-Instruct,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen3-0.6B,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen3-0.6B-Base,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen3-1.7B,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen3-1.7B-Base,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen3-4B,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen3-4B-Base,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen3-4B-Instruct-2507,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen3-4B-Thinking-2507,
HuggingFaceTB/SmolLM-135M,Qwen/Qwen3-4B-Thinking-2507-FP8,
HuggingFaceTB/SmolLM-135M,S4nfs/Neeto-1.0-8b,
HuggingFaceTB/SmolLM-135M,SakanaAI/TinySwallow-1.5B,
HuggingFaceTB/SmolLM-135M,SciPhi/SciPhi-Mistral-7B-32k,
HuggingFaceTB/SmolLM-135M,SciPhi/SciPhi-Self-RAG-Mistral-7B-32k,
HuggingFaceTB/SmolLM-135M,Tesslate/UIGEN-X-4B-0729,
HuggingFaceTB/SmolLM-135M,Tesslate/WEBGEN-4B-Preview,
HuggingFaceTB/SmolLM-135M,TheOneWhoWill/Bootstrap-LLM,
HuggingFaceTB/SmolLM-135M,TinyLlama/TinyLlama-1.1B-Chat-v0.5,
HuggingFaceTB/SmolLM-135M,TinyLlama/TinyLlama-1.1B-Chat-v1.0,
HuggingFaceTB/SmolLM-135M,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,
HuggingFaceTB/SmolLM-135M,TinyLlama/TinyLlama_v1.1,
HuggingFaceTB/SmolLM-135M,TinyLlama/TinyLlama_v1.1_math_code,
HuggingFaceTB/SmolLM-135M,Writer/palmyra-mini,
HuggingFaceTB/SmolLM-135M,XiaomiMiMo/MiMo-7B-Base,
HuggingFaceTB/SmolLM-135M,abocide/Qwen2.5-7B-Instruct-R1-forfinance,
HuggingFaceTB/SmolLM-135M,acon96/Home-Llama-3.2-3B,
HuggingFaceTB/SmolLM-135M,adamo1139/Apertus-8B-Instruct-2509-ungated,
HuggingFaceTB/SmolLM-135M,aisingapore/Llama-SEA-LION-v3-8B,
HuggingFaceTB/SmolLM-135M,allenai/Llama-3.1-Tulu-3-8B-SFT,
HuggingFaceTB/SmolLM-135M,allenai/OLMoE-1B-7B-0924,
HuggingFaceTB/SmolLM-135M,allenai/llama-3.1-tulu-2-8b,
HuggingFaceTB/SmolLM-135M,allura-org/Koto-Small-7B-PT,
HuggingFaceTB/SmolLM-135M,arcee-ai/Llama-3.1-SuperNova-Lite,
HuggingFaceTB/SmolLM-135M,arcee-ai/Meraj-Mini,
HuggingFaceTB/SmolLM-135M,argilla/distilabeled-Marcoro14-7B-slerp,
HuggingFaceTB/SmolLM-135M,askfjhaskjgh/UbermenschetienASI,
HuggingFaceTB/SmolLM-135M,augmxnt/shisa-base-7b-v1,
HuggingFaceTB/SmolLM-135M,bardsai/jaskier-7b-dpo-v5.6,
HuggingFaceTB/SmolLM-135M,berkeley-nest/Starling-LM-7B-alpha,
HuggingFaceTB/SmolLM-135M,beruniy/Llama-3.2-3B-Instruct-Uz,
HuggingFaceTB/SmolLM-135M,beyoru/Luna,
HuggingFaceTB/SmolLM-135M,bigcode/starcoder2-3b,
HuggingFaceTB/SmolLM-135M,bigscience/bloom-560m,
HuggingFaceTB/SmolLM-135M,bigscience/bloomz-1b1,
HuggingFaceTB/SmolLM-135M,bigscience/bloomz-1b7,
HuggingFaceTB/SmolLM-135M,bigscience/bloomz-560m,
HuggingFaceTB/SmolLM-135M,bxod/Llama-3.2-1B-Instruct-uz,
HuggingFaceTB/SmolLM-135M,chatitcloud/UZI1,
HuggingFaceTB/SmolLM-135M,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,
HuggingFaceTB/SmolLM-135M,continuedev/instinct,
HuggingFaceTB/SmolLM-135M,cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,
HuggingFaceTB/SmolLM-135M,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,
HuggingFaceTB/SmolLM-135M,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,
HuggingFaceTB/SmolLM-135M,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,
HuggingFaceTB/SmolLM-135M,deepseek-ai/deepseek-coder-1.3b-base,
HuggingFaceTB/SmolLM-135M,dicta-il/dictalm2.0,
HuggingFaceTB/SmolLM-135M,dnotitia/Smoothie-Qwen3-1.7B,
HuggingFaceTB/SmolLM-135M,dphn/Dolphin3.0-Llama3.1-8B,
HuggingFaceTB/SmolLM-135M,elyza/Llama-3-ELYZA-JP-8B,
HuggingFaceTB/SmolLM-135M,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,
HuggingFaceTB/SmolLM-135M,fblgit/UNA-TheBeagle-7b-v1,
HuggingFaceTB/SmolLM-135M,flemmingmiguel/MBX-7B-v3,
HuggingFaceTB/SmolLM-135M,fluently/FluentlyQwen3-1.7B,
HuggingFaceTB/SmolLM-135M,google/gemma-2-2b-it,
HuggingFaceTB/SmolLM-135M,google/gemma-2-2b-jpn-it,
HuggingFaceTB/SmolLM-135M,google/gemma-2b-it,
HuggingFaceTB/SmolLM-135M,google/gemma-3-1b-it,
HuggingFaceTB/SmolLM-135M,google/gemma-3-1b-pt,
HuggingFaceTB/SmolLM-135M,google/gemma-3-270m,
HuggingFaceTB/SmolLM-135M,google/gemma-3-4b-it,
HuggingFaceTB/SmolLM-135M,google/gemma-3-4b-pt,
HuggingFaceTB/SmolLM-135M,gradientai/Llama-3-8B-Instruct-262k,
HuggingFaceTB/SmolLM-135M,huihui-ai/Huihui-Jan-v1-4B-abliterated,
HuggingFaceTB/SmolLM-135M,inference-net/Schematron-3B,
HuggingFaceTB/SmolLM-135M,janhq/Jan-v1-4B,
HuggingFaceTB/SmolLM-135M,janhq/Jan-v1-edge,
HuggingFaceTB/SmolLM-135M,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,
HuggingFaceTB/SmolLM-135M,kevin009/llamaRAGdrama,
HuggingFaceTB/SmolLM-135M,lmsys/vicuna-7b-v1.1,
HuggingFaceTB/SmolLM-135M,lmsys/vicuna-7b-v1.5,
HuggingFaceTB/SmolLM-135M,lmsys/vicuna-7b-v1.5-16k,
HuggingFaceTB/SmolLM-135M,meta-llama/Llama-3.1-8B-Instruct,
HuggingFaceTB/SmolLM-135M,meta-llama/Llama-3.2-1B-Instruct,
HuggingFaceTB/SmolLM-135M,meta-llama/Llama-3.2-3B-Instruct,
HuggingFaceTB/SmolLM-135M,meta-llama/Llama-Guard-3-8B,
HuggingFaceTB/SmolLM-135M,meta-llama/Llama-3.1-8B,
HuggingFaceTB/SmolLM-135M,microsoft/UserLM-8b,
HuggingFaceTB/SmolLM-135M,mistralai/Mistral-7B-Instruct-v0.1,
HuggingFaceTB/SmolLM-135M,mistralai/Mistral-7B-v0.1,
HuggingFaceTB/SmolLM-135M,mlabonne/Beagle14-7B,
HuggingFaceTB/SmolLM-135M,mlabonne/Marcoro14-7B-slerp,
HuggingFaceTB/SmolLM-135M,mlabonne/NeuralBeagle14-7B,
HuggingFaceTB/SmolLM-135M,mlabonne/OmniBeagle-7B,
HuggingFaceTB/SmolLM-135M,nvidia/Llama-3.1-8B-Instruct-FP8,
HuggingFaceTB/SmolLM-135M,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,
HuggingFaceTB/SmolLM-135M,nvidia/OpenCodeReasoning-Nemotron-7B,
HuggingFaceTB/SmolLM-135M,nvidia/OpenMath-Nemotron-1.5B,
HuggingFaceTB/SmolLM-135M,nvidia/OpenMath2-Llama3.1-8B,
HuggingFaceTB/SmolLM-135M,nvidia/OpenReasoning-Nemotron-1.5B,
HuggingFaceTB/SmolLM-135M,shadowml/BeagSake-7B,
HuggingFaceTB/SmolLM-135M,shadowml/BeagleSempra-7B,
HuggingFaceTB/SmolLM-135M,shadowml/WestBeagle-7B,
HuggingFaceTB/SmolLM-135M,swiss-ai/Apertus-8B-2509,
HuggingFaceTB/SmolLM-135M,unsloth/Llama-3.1-8B,
HuggingFaceTB/SmolLM-135M,unsloth/Llama-3.2-1B-Instruct,
HuggingFaceTB/SmolLM-135M,unsloth/Llama-3.2-3B-Instruct,
HuggingFaceTB/SmolLM-135M,unsloth/Meta-Llama-3.1-8B-Instruct,
HuggingFaceTB/SmolLM-135M,unsloth/Qwen2.5-0.5B-Instruct,
HuggingFaceTB/SmolLM-135M,unsloth/Qwen2.5-1.5B,
HuggingFaceTB/SmolLM-135M,unsloth/Qwen2.5-1.5B-Instruct,
HuggingFaceTB/SmolLM-135M,unsloth/Qwen2.5-Math-1.5B,
HuggingFaceTB/SmolLM2-135M,HuggingFaceTB/SmolLM3-3B,11.0
HuggingFaceTB/SmolLM2-135M,HuggingFaceTB/SmolLM3-3B-Base,10.0
HuggingFaceTB/SmolLM2-135M,INSAIT-Institute/BgGPT-Gemma-2-2.6B-IT-v1.0,
HuggingFaceTB/SmolLM2-135M,Intel/neural-chat-7b-v3-1,
HuggingFaceTB/SmolLM2-135M,Intel/neural-chat-7b-v3-3,
HuggingFaceTB/SmolLM2-135M,Jurema-br/Jurema-7B,
HuggingFaceTB/SmolLM2-135M,KoboldAI/GPT-Neo-2.7B-Horni-LN,
HuggingFaceTB/SmolLM2-135M,LGAI-EXAONE/EXAONE-4.0-1.2B,
HuggingFaceTB/SmolLM2-135M,LiquidAI/LFM2-1.2B,
HuggingFaceTB/SmolLM2-135M,LiquidAI/LFM2-350M,
HuggingFaceTB/SmolLM2-135M,Menlo/ReZero-v0.1-llama-3.2-3b-it-grpo-250404,
HuggingFaceTB/SmolLM2-135M,Nexusflow/Starling-LM-7B-beta,
HuggingFaceTB/SmolLM2-135M,NinedayWang/PolyCoder-2.7B,
HuggingFaceTB/SmolLM2-135M,NousResearch/Hermes-3-Llama-3.1-8B,
HuggingFaceTB/SmolLM2-135M,PharMolix/BioMedGPT-LM-7B,
HuggingFaceTB/SmolLM2-135M,PowerInfer/SmallThinker-3B-Preview,
HuggingFaceTB/SmolLM2-135M,PygmalionAI/pygmalion-2.7b,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen1.5-0.5B-Chat,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen1.5-4B-Chat,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2-0.5B,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2-0.5B-Instruct,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2-7B,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2-7B-Instruct,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-0.5B,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-0.5B-Instruct,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-1.5B,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-1.5B-Instruct,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-3B,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-3B-Instruct,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-7B,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-7B-Instruct,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-7B-Instruct-1M,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-Coder-0.5B-Instruct,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-Coder-1.5B,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-Coder-1.5B-Instruct,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-Coder-7B,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-Coder-7B-Instruct,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-Math-1.5B,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-Math-1.5B-Instruct,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-Math-7B,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen2.5-Math-7B-Instruct,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen3-0.6B,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen3-0.6B-Base,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen3-1.7B,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen3-1.7B-Base,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen3-4B,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen3-4B-Base,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen3-4B-Instruct-2507,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen3-4B-Thinking-2507,
HuggingFaceTB/SmolLM2-135M,Qwen/Qwen3-4B-Thinking-2507-FP8,
HuggingFaceTB/SmolLM2-135M,S4nfs/Neeto-1.0-8b,
HuggingFaceTB/SmolLM2-135M,SakanaAI/TinySwallow-1.5B,
HuggingFaceTB/SmolLM2-135M,SciPhi/SciPhi-Mistral-7B-32k,
HuggingFaceTB/SmolLM2-135M,SciPhi/SciPhi-Self-RAG-Mistral-7B-32k,
HuggingFaceTB/SmolLM2-135M,Tesslate/UIGEN-X-4B-0729,
HuggingFaceTB/SmolLM2-135M,Tesslate/WEBGEN-4B-Preview,
HuggingFaceTB/SmolLM2-135M,TheOneWhoWill/Bootstrap-LLM,
HuggingFaceTB/SmolLM2-135M,TinyLlama/TinyLlama-1.1B-Chat-v0.5,
HuggingFaceTB/SmolLM2-135M,TinyLlama/TinyLlama-1.1B-Chat-v1.0,
HuggingFaceTB/SmolLM2-135M,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,
HuggingFaceTB/SmolLM2-135M,TinyLlama/TinyLlama_v1.1,
HuggingFaceTB/SmolLM2-135M,TinyLlama/TinyLlama_v1.1_math_code,
HuggingFaceTB/SmolLM2-135M,Writer/palmyra-mini,
HuggingFaceTB/SmolLM2-135M,XiaomiMiMo/MiMo-7B-Base,
HuggingFaceTB/SmolLM2-135M,abocide/Qwen2.5-7B-Instruct-R1-forfinance,
HuggingFaceTB/SmolLM2-135M,acon96/Home-Llama-3.2-3B,
HuggingFaceTB/SmolLM2-135M,adamo1139/Apertus-8B-Instruct-2509-ungated,
HuggingFaceTB/SmolLM2-135M,aisingapore/Llama-SEA-LION-v3-8B,
HuggingFaceTB/SmolLM2-135M,allenai/Llama-3.1-Tulu-3-8B-SFT,
HuggingFaceTB/SmolLM2-135M,allenai/OLMoE-1B-7B-0924,
HuggingFaceTB/SmolLM2-135M,allenai/llama-3.1-tulu-2-8b,
HuggingFaceTB/SmolLM2-135M,allura-org/Koto-Small-7B-PT,
HuggingFaceTB/SmolLM2-135M,arcee-ai/Llama-3.1-SuperNova-Lite,
HuggingFaceTB/SmolLM2-135M,arcee-ai/Meraj-Mini,
HuggingFaceTB/SmolLM2-135M,argilla/distilabeled-Marcoro14-7B-slerp,
HuggingFaceTB/SmolLM2-135M,askfjhaskjgh/UbermenschetienASI,
HuggingFaceTB/SmolLM2-135M,augmxnt/shisa-base-7b-v1,
HuggingFaceTB/SmolLM2-135M,bardsai/jaskier-7b-dpo-v5.6,
HuggingFaceTB/SmolLM2-135M,berkeley-nest/Starling-LM-7B-alpha,
HuggingFaceTB/SmolLM2-135M,beruniy/Llama-3.2-3B-Instruct-Uz,
HuggingFaceTB/SmolLM2-135M,beyoru/Luna,
HuggingFaceTB/SmolLM2-135M,bigcode/starcoder2-3b,
HuggingFaceTB/SmolLM2-135M,bigscience/bloom-560m,
HuggingFaceTB/SmolLM2-135M,bigscience/bloomz-1b1,
HuggingFaceTB/SmolLM2-135M,bigscience/bloomz-1b7,
HuggingFaceTB/SmolLM2-135M,bigscience/bloomz-560m,
HuggingFaceTB/SmolLM2-135M,bxod/Llama-3.2-1B-Instruct-uz,
HuggingFaceTB/SmolLM2-135M,chatitcloud/UZI1,
HuggingFaceTB/SmolLM2-135M,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,
HuggingFaceTB/SmolLM2-135M,continuedev/instinct,
HuggingFaceTB/SmolLM2-135M,cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,
HuggingFaceTB/SmolLM2-135M,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,
HuggingFaceTB/SmolLM2-135M,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,
HuggingFaceTB/SmolLM2-135M,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,
HuggingFaceTB/SmolLM2-135M,deepseek-ai/deepseek-coder-1.3b-base,
HuggingFaceTB/SmolLM2-135M,dicta-il/dictalm2.0,
HuggingFaceTB/SmolLM2-135M,dnotitia/Smoothie-Qwen3-1.7B,
HuggingFaceTB/SmolLM2-135M,dphn/Dolphin3.0-Llama3.1-8B,
HuggingFaceTB/SmolLM2-135M,elyza/Llama-3-ELYZA-JP-8B,
HuggingFaceTB/SmolLM2-135M,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,
HuggingFaceTB/SmolLM2-135M,fblgit/UNA-TheBeagle-7b-v1,
HuggingFaceTB/SmolLM2-135M,flemmingmiguel/MBX-7B-v3,
HuggingFaceTB/SmolLM2-135M,fluently/FluentlyQwen3-1.7B,
HuggingFaceTB/SmolLM2-135M,google/gemma-2-2b-it,
HuggingFaceTB/SmolLM2-135M,google/gemma-2-2b-jpn-it,
HuggingFaceTB/SmolLM2-135M,google/gemma-2b-it,
